qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank
DRP35_STAAN	BP	0046677	response to antibiotic	0.370191184648	0.393044527581	1
DRP35_STAAN	MF	0046872	metal ion binding	0.728335186517	0.428617391317	2
DRP35_STAAN	BP	0055114	oxidation-reduction process	0.0264177977687	0.328300158624	4
DRP35_STAAN	CC	0012505	endomembrane system	0.131482249953	0.357350218756	7
DRP35_STAAN	MF	0016624	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	0.103243140609	0.351354895383	7
DRP35_STAAN	CC	0043231	intracellular membrane-bounded organelle	0.0623177708885	0.340947042036	8
SYA_MYCPU	MF	0004813	alanine-tRNA ligase activity	10.6842402028	0.77931169767	1
SYA_MYCPU	BP	0006419	alanyl-tRNA aminoacylation	10.4725821101	0.774587079552	1
SYA_MYCPU	CC	0005737	cytoplasm	1.58222558803	0.48734206898	1
SYA_MYCPU	MF	0000049	tRNA binding	6.73227883699	0.681445144642	2
SYA_MYCPU	MF	0008270	zinc ion binding	5.05272846786	0.631084552939	6
SYA_MYCPU	MF	0005524	ATP binding	2.93182941794	0.553319944678	11
SYR_MYCGE	MF	0004814	arginine-tRNA ligase activity	10.1701015044	0.767751462389	1
SYR_MYCGE	BP	0006420	arginyl-tRNA aminoacylation	9.95312309881	0.762785245797	1
SYR_MYCGE	CC	0005737	cytoplasm	1.48794421904	0.48181687522	1
SYR_MYCGE	MF	0005524	ATP binding	2.82249939303	0.548640295161	7
IF1_TROWT	MF	0043022	ribosome binding	9.19789807012	0.74506309215	1
IF1_TROWT	BP	0006413	translational initiation	8.09564825166	0.717835420795	1
IF1_TROWT	CC	0005737	cytoplasm	1.59025727644	0.487805045723	1
IF1_TROWT	MF	0003743	translation initiation factor activity	8.52361683499	0.728614796482	3
IF1_TROWT	MF	0019843	rRNA binding	6.13209316871	0.66425968289	8
IF2_LACPL	MF	0003743	translation initiation factor activity	8.54257438403	0.729085953398	1
IF2_LACPL	BP	0006413	translational initiation	8.11365394709	0.718294597055	1
IF2_LACPL	CC	0005737	cytoplasm	1.58853824931	0.487706053047	1
IF2_LACPL	MF	0003924	GTPase activity	6.71323965	0.680912041368	5
IF2_LACPL	MF	0005525	GTP binding	5.82758222651	0.655218400637	6
SYW_MYCGA	MF	0004830	tryptophan-tRNA ligase activity	10.7871735249	0.781592452145	1
SYW_MYCGA	BP	0006436	tryptophanyl-tRNA aminoacylation	10.4926082944	0.775036135519	1
SYW_MYCGA	CC	0005737	cytoplasm	1.50531517611	0.482847747868	1
SYW_MYCGA	CC	0016021	integral component of membrane	0.0131837049332	0.321371909862	6
SYW_MYCGA	MF	0005524	ATP binding	2.84962169278	0.549809543131	7
ABF2_STRCX	MF	0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	5.78544980031	0.653949007956	1
ABF2_STRCX	BP	0005975	carbohydrate metabolic process	3.90871151029	0.591767102121	1
ABF2_STRCX	CC	0005576	extracellular region	0.044858907915	0.335453246169	1
ABF2_STRCX	BP	0044281	small molecule metabolic process	0.218486453423	0.372570160137	9
ABF2_STRCX	BP	0009057	macromolecule catabolic process	0.0436196083645	0.335025466986	15
EFG_ONYPE	MF	0003746	translation elongation factor activity	7.8723066855	0.712096805023	1
EFG_ONYPE	BP	0006414	translational elongation	7.46994468052	0.701549017256	1
EFG_ONYPE	CC	0005737	cytoplasm	1.46203460671	0.480268032667	1
EFG_ONYPE	MF	0003924	GTPase activity	6.01644149535	0.660852883891	5
EFG_ONYPE	MF	0005525	GTP binding	5.99704154361	0.660278214667	6
NSR_LACLA	MF	0008236	serine-type peptidase activity	6.47101854293	0.674062616924	1
NSR_LACLA	BP	0006508	proteolysis	4.37188241472	0.608299360712	1
NSR_LACLA	CC	0016021	integral component of membrane	0.792079943816	0.433926363946	1
IF2_STAES	MF	0003743	translation initiation factor activity	8.56053991028	0.729531973079	1
IF2_STAES	BP	0006413	translational initiation	8.13071742894	0.718729275273	1
IF2_STAES	CC	0005737	cytoplasm	1.57802085046	0.487099223439	1
IF2_STAES	MF	0003924	GTPase activity	6.74961659474	0.681929951955	5
IF2_STAES	MF	0005525	GTP binding	5.16270323683	0.634617381855	6
IF1_MYCPN	MF	0003743	translation initiation factor activity	8.52062737306	0.728540450796	1
IF1_MYCPN	BP	0006413	translational initiation	8.09280888983	0.717762965583	1
IF1_MYCPN	CC	0005737	cytoplasm	1.3633607967	0.474239936921	1
IF1_MYCPN	MF	0043022	ribosome binding	7.88555023556	0.712439342029	2
IF1_MYCPN	MF	0019843	rRNA binding	5.89755902955	0.657316608971	8
SYH_MYCMS	MF	0004821	histidine-tRNA ligase activity	10.49110038	0.775002337817	1
SYH_MYCMS	BP	0006427	histidyl-tRNA aminoacylation	10.3096662543	0.770917873987	1
SYH_MYCMS	CC	0005737	cytoplasm	1.48257583242	0.481497074574	1
SYH_MYCMS	MF	0005524	ATP binding	2.74718059972	0.545363496341	7
SYH_MYCMS	CC	0043231	intracellular membrane-bounded organelle	0.110554997074	0.352978726428	7
SYN_STRMU	MF	0004816	asparagine-tRNA ligase activity	12.1157913032	0.810108461223	1
SYN_STRMU	BP	0006421	asparaginyl-tRNA aminoacylation	11.8812344328	0.805192298439	1
SYN_STRMU	CC	0005737	cytoplasm	1.57515754512	0.486933667389	1
SYN_STRMU	CC	0016021	integral component of membrane	0.0042233588235	0.314136166754	6
SYN_STRMU	MF	0005524	ATP binding	2.93003439195	0.553243823675	7
SYN_STRMU	MF	0003676	nucleic acid binding	2.0632822536	0.513267164923	20
COX2_CORGL	MF	0005507	copper ion binding	8.12911652431	0.71868851294	1
COX2_CORGL	BP	1902600	proton transmembrane transport	4.88891365993	0.625750093052	1
COX2_CORGL	CC	0016021	integral component of membrane	0.795596007562	0.434212865968	1
COX2_CORGL	MF	0016676	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor	5.63009083442	0.649227836707	2
COX2_CORGL	MF	0015002	heme-copper terminal oxidase activity	5.62399798478	0.649041363291	5
COX2_CORGL	CC	0070469	respirasome	0.386067676702	0.394919068221	5
COX2_CORGL	MF	0015078	proton transmembrane transporter activity	5.13093272419	0.633600683887	6
COX2_CORGL	BP	0022900	electron transport chain	4.35071996218	0.607563670637	6
COX2_CORGL	CC	0005886	plasma membrane	0.228615478994	0.374125566532	6
COX2_CORGL	MF	0009055	electron transfer activity	4.75581068452	0.62134956481	8
GLPD_BACSU	MF	0052590	sn-glycerol-3-phosphate:ubiquinone oxidoreductase activity	10.7830151861	0.781500524841	1
GLPD_BACSU	CC	0009331	glycerol-3-phosphate dehydrogenase complex	9.75480912742	0.758198656035	1
GLPD_BACSU	BP	0006072	glycerol-3-phosphate metabolic process	9.63582064037	0.755424297097	1
GLPD_BACSU	BP	0055114	oxidation-reduction process	2.27551572041	0.523731479368	7
GLPD_BACSU	MF	0004369	glycerol-3-phosphate oxidase activity	0.301403801567	0.38441517048	8
GLPD_BACSU	CC	0016021	integral component of membrane	0.0435311565542	0.334994704403	11
GLPD_BACSU	BP	0019563	glycerol catabolic process	0.0707549706057	0.343322919044	12
GLPD_BACSU	BP	0046434	organophosphate catabolic process	0.0500763792817	0.337192496171	22
GLPD_BACSU	BP	1901136	carbohydrate derivative catabolic process	0.047949789624	0.336495083466	24
SYA_LISMO	MF	0004813	alanine-tRNA ligase activity	10.7005653387	0.779674154095	1
SYA_LISMO	BP	0006419	alanyl-tRNA aminoacylation	10.4814811678	0.774786680007	1
SYA_LISMO	CC	0005737	cytoplasm	1.58357008137	0.487419652386	1
SYA_LISMO	MF	0000049	tRNA binding	6.99306794629	0.688672826167	2
SYA_LISMO	MF	0008270	zinc ion binding	5.06391633574	0.631445697237	6
SYA_LISMO	MF	0005524	ATP binding	2.93432073469	0.553425554421	11
SYA_LISMO	MF	0016597	amino acid binding	0.0543599041951	0.338553685686	32
SYA_LISMO	MF	0002161	aminoacyl-tRNA editing activity	0.0478449689624	0.336460311624	33
SYA_LISMO	BP	0106074	aminoacyl-tRNA metabolism involved in translational fidelity	0.0465918472575	0.336041630133	43
SYA_LISMO	BP	0006400	tRNA modification	0.0358464319493	0.332190939574	45
FEMA_STAAU	MF	0016755	transferase activity, transferring amino-acyl groups	7.28530586459	0.696613759589	1
FEMA_STAAU	BP	0044038	cell wall macromolecule biosynthetic process	5.03067469111	0.630371484382	1
FEMA_STAAU	MF	0000166	nucleotide binding	1.53780822732	0.484760190961	5
COOS2_CARHZ	MF	0043885	carbon-monoxide dehydrogenase (ferredoxin) activity	13.842240219	0.843828895192	1
COOS2_CARHZ	BP	0006091	generation of precursor metabolites and energy	3.79219168802	0.587455953158	1
COOS2_CARHZ	CC	0005886	plasma membrane	0.0560930216801	0.339089117753	1
COOS2_CARHZ	MF	0018492	carbon-monoxide dehydrogenase (acceptor) activity	12.7387070557	0.822938044149	2
COOS2_CARHZ	BP	0055114	oxidation-reduction process	2.49192445217	0.533910259155	2
COOS2_CARHZ	CC	0005737	cytoplasm	0.0310091042109	0.330268851841	3
COOS2_CARHZ	MF	0016151	nickel cation binding	8.74718145678	0.734138210387	4
COOS2_CARHZ	MF	0051539	4 iron, 4 sulfur cluster binding	6.26318224351	0.668082610711	6
COOS2_CARHZ	BP	0006084	acetyl-CoA metabolic process	0.0828206417238	0.346486491864	6
COOS2_CARHZ	CC	0032991	protein-containing complex	0.0123703593019	0.320849451383	9
COOS2_CARHZ	MF	0051538	3 iron, 4 sulfur cluster binding	0.058308942255	0.339761799183	17
COOS2_CARHZ	MF	0008198	ferrous iron binding	0.0573590715552	0.339475042774	18
COOS2_CARHZ	MF	0042803	protein homodimerization activity	0.0485239539537	0.336684878649	19
COOS2_CARHZ	BP	0015977	carbon fixation	0.0388965945738	0.333336662851	22
COOS2_CARHZ	MF	0016746	transferase activity, transferring acyl groups	0.0237415923745	0.327072861723	24
IF1_BACHD	MF	0043022	ribosome binding	9.15562617302	0.744050011757	1
IF1_BACHD	BP	0006413	translational initiation	8.13051911679	0.718724226054	1
IF1_BACHD	CC	0005737	cytoplasm	1.58294873796	0.487383802129	1
IF1_BACHD	MF	0003743	translation initiation factor activity	8.56033111454	0.729526792118	3
IF1_BACHD	MF	0019843	rRNA binding	6.10391116349	0.663432495345	8
APA_MYCAV	MF	0050840	extracellular matrix binding	14.4110199564	0.847302849735	1
APA_MYCAV	CC	0005576	extracellular region	6.27000475394	0.668280473936	1
APA_MYCAV	BP	0052558	induction by organism of immune response of other organism involved in symbiotic interaction	0.396763239146	0.396160238582	1
APA_MYCAV	CC	0009986	cell surface	0.334221254169	0.388642838113	2
APA_MYCAV	BP	0052556	positive regulation by symbiont of host immune response	0.370775908227	0.393114270931	3
APA_MYCAV	CC	0016021	integral component of membrane	0.0180073514421	0.324184601888	5
APA_MYCAV	BP	0009267	cellular response to starvation	0.177417050517	0.36585955177	6
APT_STAES	MF	0003999	adenine phosphoribosyltransferase activity	11.6925548263	0.801202367673	1
APT_STAES	BP	0006168	adenine salvage	11.4439401095	0.795895528365	1
APT_STAES	CC	0005737	cytoplasm	1.57258024459	0.486784519386	1
APT_STAES	BP	0044209	AMP salvage	9.27062434848	0.746800603895	6
APT_STAES	MF	0002055	adenine binding	0.101615736892	0.350985728314	7
APT_STAES	BP	0006166	purine ribonucleoside salvage	9.07202894796	0.742039626824	8
APT_STAES	MF	0016208	AMP binding	0.0613340268918	0.340659807318	10
SYFB_STAAU	MF	0004826	phenylalanine-tRNA ligase activity	10.0422224583	0.764831044136	1
SYFB_STAAU	BP	0006432	phenylalanyl-tRNA aminoacylation	9.89066563901	0.761345704342	1
SYFB_STAAU	CC	0005737	cytoplasm	1.56252227604	0.486201293788	1
SYFB_STAAU	MF	0000049	tRNA binding	6.95677381316	0.687675117434	2
SYFB_STAAU	MF	0000287	magnesium ion binding	5.49596903871	0.645099375854	6
SYFB_STAAU	CC	1902494	catalytic complex	0.0326566211255	0.330939299713	7
SYFB_STAAU	MF	0005524	ATP binding	2.91402462407	0.552563869312	10
3O1D_RHOOP	MF	0047571	3-oxosteroid 1-dehydrogenase activity	16.0394882201	0.856886473374	1
3O1D_RHOOP	BP	0055114	oxidation-reduction process	2.4998787584	0.534275791099	1
3O1D_RHOOP	CC	0005886	plasma membrane	0.295815443786	0.383672709425	1
3O1D_RHOOP	BP	0006706	steroid catabolic process	1.59244719324	0.487931077803	2
3O1D_RHOOP	MF	0000166	nucleotide binding	0.157497064859	0.362323926613	7
SYS_STRA3	MF	0004828	serine-tRNA ligase activity	10.6306875556	0.77812075468	1
SYS_STRA3	BP	0016260	selenocysteine biosynthetic process	10.4998937611	0.775199394432	1
SYS_STRA3	CC	0005737	cytoplasm	1.52089780658	0.483767443417	1
SYS_STRA3	BP	0097056	selenocysteinyl-tRNA(Sec) biosynthetic process	10.4563306712	0.774222350687	3
SYS_STRA3	BP	0006434	seryl-tRNA aminoacylation	10.4268010867	0.773558896026	4
SYS_STRA3	MF	0005524	ATP binding	2.81819037989	0.548454016391	7
ELYA_BACHD	MF	0004252	serine-type endopeptidase activity	7.05146508994	0.69027271759	1
ELYA_BACHD	BP	0006508	proteolysis	4.29366472866	0.605571243593	1
ELYA_BACHD	CC	0005576	extracellular region	0.437757144667	0.400768992871	1
ELYA_BACHD	CC	0005618	cell wall	0.0203160259875	0.325395980009	2
ELYA_BACHD	CC	0016020	membrane	0.00557482440431	0.315541321225	5
ELYA_BACHD	BP	0030435	sporulation resulting in formation of a cellular spore	0.342405409263	0.389664386302	9
ELYA_BACHD	MF	0016301	kinase activity	0.362936029334	0.392174538146	11
ELYA_BACHD	BP	0016310	phosphorylation	0.294987240751	0.383562080852	12
ELYA_BACHD	MF	0046872	metal ion binding	0.174910723826	0.36542602232	14
ELYA_BACHD	MF	0030246	carbohydrate binding	0.0316314429123	0.330524154898	18
ELYA_BACHD	MF	0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	0.0180779129365	0.324222739602	19
ELYA_BACHD	MF	0008234	cysteine-type peptidase activity	0.0111853733145	0.32005648635	21
ELYA_BACHD	BP	0042730	fibrinolysis	0.0767274878306	0.344920003668	22
ELYA_BACHD	BP	0007596	blood coagulation	0.0558968682267	0.3390289369	33
ELYA_BACHD	BP	0009405	pathogenesis	0.019530490055	0.324991922113	50
ELYA_BACHD	BP	0005975	carbohydrate metabolic process	0.0122136305415	0.320746820908	53
G3P_BACME	BP	0006006	glucose metabolic process	7.68568465418	0.707238938479	1
G3P_BACME	MF	0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	7.0502723627	0.690240107166	1
G3P_BACME	CC	0005737	cytoplasm	0.0172589259446	0.323775393208	1
G3P_BACME	MF	0050661	NADP binding	7.03166134243	0.689730904407	2
G3P_BACME	MF	0051287	NAD binding	6.56035652901	0.676603561579	4
G3P_BACME	BP	0055114	oxidation-reduction process	2.41301292798	0.530251874479	6
G3P_BACME	BP	0006096	glycolytic process	0.0824583263873	0.346394990029	10
SECY_MYCLE	BP	0043952	protein transport by the Sec complex	9.38018454133	0.749405302298	1
SECY_MYCLE	CC	0005886	plasma membrane	2.83051292344	0.548986342609	1
SECY_MYCLE	MF	0005048	signal sequence binding	0.0619503075557	0.340840016771	1
SECY_MYCLE	BP	0065002	intracellular protein transmembrane transport	8.69850913231	0.732941772807	2
SECY_MYCLE	BP	0006605	protein targeting	7.49980659687	0.702341449643	3
SECY_MYCLE	MF	0008320	protein transmembrane transporter activity	0.0450726901495	0.335526438804	3
SECY_MYCLE	CC	0016021	integral component of membrane	0.817420695168	0.435977237985	4
SECY_MYCLE	CC	0031522	cell envelope Sec protein transport complex	0.0982307387127	0.350208269507	9
SECY_MYCLE	CC	0005576	extracellular region	0.0315356422885	0.330485019057	10
SECY_MYCLE	BP	0052385	evasion or tolerance by organism of reactive oxygen species produced by other organism involved in symbiotic interaction	0.113465567933	0.353610112526	23
SECY_MYCLE	BP	0052567	response to defense-related host reactive oxygen species production	0.102869134056	0.351270313163	25
SECY_MYCLE	BP	0072599	establishment of protein localization to endoplasmic reticulum	0.0451511349485	0.335553252408	31
SECY_MYCLE	BP	0090150	establishment of protein localization to membrane	0.0413971725454	0.334242820527	35
SECY_MYCLE	BP	0020012	evasion or tolerance of host immune response	0.0413715180455	0.334233665025	36
SYT_LACAC	MF	0004829	threonine-tRNA ligase activity	10.9996123669	0.786265434304	1
SYT_LACAC	BP	0006435	threonyl-tRNA aminoacylation	10.7933118138	0.781728117309	1
SYT_LACAC	CC	0005737	cytoplasm	1.58911813859	0.487739452798	1
SYT_LACAC	MF	0000049	tRNA binding	6.84978107181	0.684718694709	2
SYT_LACAC	MF	0005524	ATP binding	2.94460116342	0.55386087998	9
SYT_LACAC	MF	0046872	metal ion binding	2.60267490853	0.53894837076	18
PEPT_BACSU	MF	0045148	tripeptide aminopeptidase activity	12.6887544879	0.821920957056	1
PEPT_BACSU	BP	0043171	peptide catabolic process	10.4349429842	0.773741917459	1
PEPT_BACSU	CC	0005737	cytoplasm	1.55992023971	0.486050105626	1
PEPT_BACSU	MF	0008237	metallopeptidase activity	5.94674443702	0.65878396015	5
PEPT_BACSU	MF	0008270	zinc ion binding	5.13692562661	0.633792704967	6
PEPT_BACSU	BP	0006508	proteolysis	4.35351760437	0.607661030157	6
EFP_STAAW	MF	0003746	translation elongation factor activity	7.87223729957	0.712095009636	1
EFP_STAAW	BP	0006414	translational elongation	7.46987884097	0.701547268353	1
EFP_STAAW	CC	0005737	cytoplasm	1.5812750986	0.487287201508	1
EFP_STAAW	MF	0003743	translation initiation factor activity	0.866519211721	0.439862343874	10
EFP_STAAW	BP	0006413	translational initiation	0.82301150758	0.436425413398	25
GLMU_STRPN	MF	0019134	glucosamine-1-phosphate N-acetyltransferase activity	11.7966635457	0.803407859774	1
GLMU_STRPN	BP	0006048	UDP-N-acetylglucosamine biosynthetic process	9.92308998353	0.762093597513	1
GLMU_STRPN	CC	0005737	cytoplasm	1.59714406096	0.4882010957	1
GLMU_STRPN	MF	0003977	UDP-N-acetylglucosamine diphosphorylase activity	11.7802391102	0.803060564621	2
GLMU_STRPN	BP	0000902	cell morphogenesis	9.17408486944	0.744492676458	4
GLMU_STRPN	BP	0009103	lipopolysaccharide biosynthetic process	8.37705876587	0.72495452412	6
GLMU_STRPN	BP	0009245	lipid A biosynthetic process	8.36086758705	0.724548193723	7
GLMU_STRPN	MF	0000287	magnesium ion binding	5.56411286212	0.647203159163	8
GLMU_STRPN	BP	0009252	peptidoglycan biosynthetic process	7.21952931377	0.694840519946	25
GLMU_STRPN	BP	0008360	regulation of cell shape	6.75278011148	0.682018344639	37
GLMU_STRPN	BP	0071555	cell wall organization	6.63710239632	0.678772580265	42
SYA_STRP8	MF	0004813	alanine-tRNA ligase activity	10.3904747468	0.7727414455	1
SYA_STRP8	BP	0006419	alanyl-tRNA aminoacylation	10.1347006231	0.76694484705	1
SYA_STRP8	CC	0005737	cytoplasm	1.53117755338	0.484371582631	1
SYA_STRP8	MF	0000049	tRNA binding	6.42984098829	0.672885543917	2
SYA_STRP8	MF	0008270	zinc ion binding	4.947256822	0.627660080302	6
SYA_STRP8	MF	0005524	ATP binding	2.83723852594	0.549276395696	11
SYFA_LACJO	MF	0004826	phenylalanine-tRNA ligase activity	6.99418916642	0.688703606706	1
SYFA_LACJO	BP	0006432	phenylalanyl-tRNA aminoacylation	6.74920506535	0.681918451777	1
SYFA_LACJO	CC	0005737	cytoplasm	1.07312429235	0.455115166724	1
SYFA_LACJO	MF	0000049	tRNA binding	5.65069374865	0.649857648518	2
SYFA_LACJO	MF	0000287	magnesium ion binding	3.52950083062	0.577486743065	8
SYFA_LACJO	MF	0005524	ATP binding	2.36920299515	0.528194969775	10
SYW_UREPA	MF	0004830	tryptophan-tRNA ligase activity	11.0896521011	0.78823239688	1
SYW_UREPA	BP	0006436	tryptophanyl-tRNA aminoacylation	10.8856700646	0.783764731951	1
SYW_UREPA	CC	0005737	cytoplasm	1.42632814038	0.478110879811	1
SYW_UREPA	MF	0005524	ATP binding	2.95945107446	0.55448836118	7
TCR_STRPN	CC	0005887	integral component of plasma membrane	4.71758385648	0.620074395203	1
TCR_STRPN	BP	0055085	transmembrane transport	2.76597179066	0.546185183606	1
TCR_STRPN	MF	0015297	antiporter activity	0.343155226118	0.389757365104	1
TCR_STRPN	BP	0046677	response to antibiotic	0.54966548044	0.412350449654	5
TCR_STRPN	BP	0006811	ion transport	0.162198526465	0.363177671135	8
MPRF_STAAN	MF	0050071	lysyltransferase activity	12.8739289151	0.825681341579	1
MPRF_STAAN	BP	0046677	response to antibiotic	8.22645263397	0.721159637828	1
MPRF_STAAN	CC	0005886	plasma membrane	2.61378729713	0.53944791189	1
MPRF_STAAN	BP	0006629	lipid metabolic process	4.51464196413	0.61321641304	3
MPRF_STAAN	CC	0016021	integral component of membrane	0.763403568338	0.431565550751	4
MPRF_STAAN	BP	0009405	pathogenesis	0.728536577149	0.428634522218	7
MPRF_STAAN	MF	0004812	aminoacyl-tRNA ligase activity	0.073911088112	0.344174934162	9
MPRF_STAAN	BP	0055091	phospholipid homeostasis	0.132647615813	0.357583031211	11
SYFB_STAES	MF	0004826	phenylalanine-tRNA ligase activity	9.99685690931	0.763790551083	1
SYFB_STAES	BP	0006432	phenylalanyl-tRNA aminoacylation	9.89931981652	0.761545439579	1
SYFB_STAES	CC	0005737	cytoplasm	1.57185929424	0.486742776223	1
SYFB_STAES	MF	0000049	tRNA binding	6.98395749487	0.688422627978	2
SYFB_STAES	MF	0000287	magnesium ion binding	5.50077792553	0.645248265353	6
SYFB_STAES	CC	1902494	catalytic complex	0.0266928169921	0.328422683835	7
SYFB_STAES	MF	0005524	ATP binding	2.91657434997	0.552672284103	10
SYE_CORJK	MF	0004818	glutamate-tRNA ligase activity	11.0193557411	0.786697425163	1
SYE_CORJK	BP	0006424	glutamyl-tRNA aminoacylation	10.4837774667	0.77483817084	1
SYE_CORJK	CC	0005737	cytoplasm	1.58986124456	0.487782244397	1
SYE_CORJK	MF	0000049	tRNA binding	6.92067073031	0.686680075179	2
SYE_CORJK	MF	0008270	zinc ion binding	4.96313967854	0.62817808638	6
SYE_CORJK	MF	0005524	ATP binding	2.94597812253	0.553919129676	11
SYE_CORGL	MF	0004818	glutamate-tRNA ligase activity	10.9627342587	0.785457490723	1
SYE_CORGL	BP	0006424	glutamyl-tRNA aminoacylation	10.4299079814	0.773628744234	1
SYE_CORGL	CC	0005737	cytoplasm	1.58169195567	0.487311266818	1
SYE_CORGL	MF	0000049	tRNA binding	6.87847134579	0.6855137163	2
SYE_CORGL	MF	0008270	zinc ion binding	4.92909112287	0.627066600794	6
SYE_CORGL	MF	0005524	ATP binding	2.93084060884	0.5532780155	11
APT_BACC1	MF	0003999	adenine phosphoribosyltransferase activity	11.793578018	0.803342634655	1
APT_BACC1	BP	0006168	adenine salvage	11.622596614	0.79971481727	1
APT_BACC1	CC	0005737	cytoplasm	1.59713050323	0.488200316852	1
APT_BACC1	BP	0044209	AMP salvage	9.95502458654	0.762829001002	5
APT_BACC1	BP	0006166	purine ribonucleoside salvage	9.74176795779	0.757895414281	6
SYW_STAAC	MF	0004830	tryptophan-tRNA ligase activity	10.9781676763	0.785795778662	1
SYW_STAAC	BP	0006436	tryptophanyl-tRNA aminoacylation	10.7578107855	0.780942958062	1
SYW_STAAC	CC	0005737	cytoplasm	1.54907613863	0.485418660336	1
SYW_STAAC	MF	0005524	ATP binding	2.92164637439	0.552887806665	7
EFTS_BACAN	MF	0003746	translation elongation factor activity	7.87228372299	0.71209621086	1
EFTS_BACAN	BP	0006414	translational elongation	7.46992289164	0.701548438477	1
EFTS_BACAN	CC	0005737	cytoplasm	1.59713954961	0.488200836538	1
EFTU_LISIN	MF	0003746	translation elongation factor activity	7.79871836269	0.710188213379	1
EFTU_LISIN	BP	0006414	translational elongation	7.40011753549	0.699689840383	1
EFTU_LISIN	CC	0005737	cytoplasm	1.46204427911	0.48026861342	1
EFTU_LISIN	MF	0003924	GTPase activity	6.40184429484	0.672083096157	5
EFTU_LISIN	MF	0005525	GTP binding	5.99548061098	0.660231936035	6
EFTU_LISIN	CC	0005618	cell wall	0.0481667963669	0.336566949877	6
EFTU_LISIN	CC	0005576	extracellular region	0.0339313854294	0.331446527929	7
G3P_STRP3	BP	0006006	glucose metabolic process	7.56559119355	0.704081599172	1
G3P_STRP3	MF	0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	7.268747571	0.696168128702	1
G3P_STRP3	CC	0005737	cytoplasm	0.0587363128174	0.339890055876	1
G3P_STRP3	MF	0050661	NADP binding	6.92178739071	0.68671089046	2
G3P_STRP3	MF	0051287	NAD binding	6.45784699941	0.673686512765	4
G3P_STRP3	CC	0009986	cell surface	0.0473820155021	0.336306279884	4
G3P_STRP3	BP	0055114	oxidation-reduction process	2.48778784091	0.533719934856	6
G3P_STRP3	BP	0006096	glycolytic process	0.393379842892	0.395769440335	10
G3P_STRP3	MF	0002020	protease binding	0.143262034491	0.359658158663	17
G3P_STRP3	MF	0019904	protein domain specific binding	0.0548359618694	0.338701599632	20
G3P_STRP3	MF	0046872	metal ion binding	0.0134588845855	0.321545005256	21
G3P_STRP3	BP	0006734	NADH metabolic process	0.0818980775525	0.346253103915	49
G3P_STRP3	BP	0019674	NAD metabolic process	0.0581017811872	0.339699459665	51
G3P_STRP3	BP	0044406	adhesion of symbiont to host	0.0356118131122	0.332100826271	53
G3P_STRP3	BP	0051701	interaction with host	0.0292639728489	0.32953895147	56
YQGI_BACSU	BP	0035435	phosphate ion transmembrane transport	9.7916597985	0.759054437855	1
YQGI_BACSU	MF	0005315	inorganic phosphate transmembrane transporter activity	9.38982297147	0.749633717873	1
YQGI_BACSU	CC	0005887	integral component of plasma membrane	4.83263521335	0.623896869516	1
YQGI_BACSU	MF	0016787	hydrolase activity	0.0146246471786	0.322259385566	7
CP128_MYCTU	MF	0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	6.70824815476	0.680772152886	1
CP128_MYCTU	BP	0055114	oxidation-reduction process	2.4207133076	0.530611477116	1
CP128_MYCTU	CC	0005886	plasma membrane	0.0684352388472	0.342684508395	1
CP128_MYCTU	MF	0004497	monooxygenase activity	6.44586865691	0.673344146472	2
CP128_MYCTU	MF	0005506	iron ion binding	6.18248430154	0.66573402032	3
CP128_MYCTU	BP	0017000	antibiotic biosynthetic process	0.0278116986159	0.328914771409	3
CP128_MYCTU	MF	0020037	heme binding	4.98403889492	0.628858435619	4
CP128_MYCTU	BP	0098869	cellular oxidant detoxification	0.0230475596882	0.326743425841	4
CP128_MYCTU	CC	0016021	integral component of membrane	0.0194603971984	0.324955476606	5
CP128_MYCTU	CC	0005737	cytoplasm	0.0025011662507	0.311961693199	9
CP128_MYCTU	MF	0050660	flavin adenine dinucleotide binding	0.0721646218778	0.3437057638	16
CP128_MYCTU	MF	0004601	peroxidase activity	0.0267593239732	0.328452218795	22
CP128_MYCTU	MF	0016787	hydrolase activity	0.00417655932216	0.314083739513	25
APT_CLOTE	MF	0003999	adenine phosphoribosyltransferase activity	11.722897955	0.801846182225	1
APT_CLOTE	BP	0006168	adenine salvage	11.4816379751	0.796703894999	1
APT_CLOTE	CC	0005737	cytoplasm	1.57776053373	0.48708417816	1
APT_CLOTE	CC	0016021	integral component of membrane	0.00255201630589	0.312035138844	6
APT_CLOTE	BP	0044209	AMP salvage	9.01336120053	0.740623221136	7
APT_CLOTE	MF	0002055	adenine binding	0.0934491811436	0.34908685418	7
APT_CLOTE	BP	0006166	purine ribonucleoside salvage	8.82027689355	0.73592876824	9
APT_CLOTE	MF	0016208	AMP binding	0.0564047928458	0.339184554568	10
LANA_STRPY	BP	0042742	defense response to bacterium	10.8850655516	0.783751429836	1
