qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
IGAA_ECOLI	2093.3047758	54.7029073396	62	1347	1.46864764655	0.0779236152038	0.00131100865119	Intracellular growth attenuator protein igaA	IGAA
IGAA_ECOLI	362.781556761	2.64691487127	3	105	0.741259649199	0.0115966636253	3.97386440242e-05	IgaA: a membrane protein that prevents overactivation of the Rcs regulatory system	IGAA
IGAA_ECOLI	55.7355960108	5.29382974254	6	17729	0.619522364004	0.0136379657775	1.86902632325e-07	Predicted inner membrane protein	IGAA
IGAA_ECOLI	37.3269581803	7.05843965672	8	69774	0.617776172248	0.0242365810698	5.04544713902e-08	Dehydrogenase	IGAA
SODC_HAEDU	496.025033615	74.6960525451	100	49231	0.907153901339	0.224032606986	0.00033030953273	Superoxide dismutase Cu-Zn	SODC
PRSG_ECOLI	8293.23854361	29.2979952635	39	52	3.97165041658	0.120552138007	0.0231182997615	Fimbrial adhesin protein PapG	PAPG
PRSG_ECOLI	132.574476326	5.97035857929	9	8443	0.694437901268	0.0969946564643	4.71405909987e-05	P pilus class II adhesin	PAPG
YBHR_ECOLI	144.801938477	84.7045884054	96	530674	0.765275935252	0.221424405304	1.12525175467e-05	ABC transporter permease	YBHR
YBHR_ECOLI	125.786885908	2.64553293595	3	689	0.691194669474	0.0959994311986	1.08287842634e-05	Inner membrane transport permease YbhR	YBHR
YBHR_ECOLI	33.1903681525	0.881844311982	1	1098	0.607795500599	0.00852708125958	1.35042452634e-08	ABC superfamily ATP binding cassette transporter, membrane protein	YBHR
AERA_AERHY	864.100299335	79.885074767	99	15993	1.03441176296	0.185525604528	0.0221536412294	Aeromonas virulence factor	AERA
HIP_CHRVI	1213.20862121	19.7689687123	26	1916	1.07528344848	0.0	0.0	High-potential iron-sulfur protein	HIP
SUFC_ECOLI	669.990361971	61.6367209785	70	13650	0.903499130992	0.0858496027142	0.000134838232699	Fe-S cluster assembly ATPase SufC	SUFC
SUFC_ECOLI	534.984495281	4.39767559902	5	109	0.808720417904	0.00891794929094	5.33334613576e-06	ABC transport ATP-binding protein (Component of SufBCD complex)	SUFC
SUFC_ECOLI	164.925380825	3.52091098291	4	735	0.661739027078	0.0108846649859	1.15257391935e-07	Putative ATP-binding component of a transport system	SUFC
SUFC_ECOLI	47.707602465	8.80882948431	10	54543	0.617810747386	0.0164673299941	1.075167282e-06	Cysteine desulfurase ATPase component	SUFC
SUFC_ECOLI	12.4467284852	7.04182196581	8	470711	0.603479933403	0.0160400778273	3.80380182433e-08	ABC transporter ATP-binding protein	SUFC
EFP_BUCBP	598.206243785	59.202948688	96	32459	0.912952525192	0.15786695703	2.70226003144e-05	Translation elongation factor P	EFP
AZUR_PSEPU	1966.56386526	81.0029067897	100	3136	1.63286874524	0.483072911505	0.0107278017212	Azurin	AZU
FLIL_SALTY	860.894230457	87.9940825942	100	16365	1.03861503776	0.196691015824	0.000555359624347	Flagellar basal body-associated protein FliL	FLIL
SYFB_PROMP	567.687898139	64.3219654921	100	37299	0.89249079856	0.142293458752	5.30828715306e-06	Phenylalanyl-tRNA synthetase beta subunit	PHET
TFDR_RALEJ	89.2853897961	50.1416465656	69	1020210	0.66005832669	0.0647950000065	0.000141038427543	HTH-type transcriptional regulator TdfR	
CHEB_SALTI	569.758963005	58.9229869433	67	16765	0.900477646475	0.155789061141	0.000292943422762	Protein-glutamate methylesterase/protein-glutamine glutaminase	CHEB
CHEB_SALTI	349.195734485	29.0344589331	33	10835	0.784017671299	0.102525957124	3.10114309537e-05	Chemotaxis response regulator protein-glutamate methylesterase	CHEB
KAD_CHLMU	190.634034998	9.58526138953	12	39737	0.691489330984	0.047614466045	2.49903364276e-06	Adenylate kinase	ADK
HIS7_ECOLI	1480.22997927	86.0145962437	98	5317	1.24533289388	0.119301785007	0.000547805938769	Histidine biosynthesis bifunctional protein HisB	HISB
HIS7_ECOLI	335.723262674	1.75437734518	2	43	0.746510822814	0.0419270850843	8.13246779726e-06	Bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase	HISB
SYL_FRATT	586.618989477	72.169787519	96	32243	1.08823479695	0.497333325898	2.69217188795e-05	Leucine--tRNA ligase	LEUS
SYL_FRATT	84.3745970289	2.89616304318	4	2508	0.628895659285	0.00970909315144	5.51419606555e-08	Leucyl-tRNA synthetase	LEUS
GLTK_ECOLI	2079.64273574	50.2776572947	57	912	1.4573488258	0.0669443146473	0.000562237148931	Inner membrane amino-acid ABC transporter permease protein GltK	GLTK
GLTK_ECOLI	465.850084403	5.28738135152	6	201	0.789621747144	0.0250598232991	3.5172037322e-07	Glutamate and aspartate transporter subunit	GLTK
GLTK_ECOLI	166.152567242	31.7242881091	36	56764	0.676767880009	0.0383147922006	6.62271433756e-07	Amino acid ABC transporter permease	GLTK
GLTK_ECOLI	20.4457097741	0.881230225254	1	2885	0.602308959907	0.00779372494947	8.87253821513e-08	Polar amino acid ABC transporter, inner membrane subunit	GLTK
NRFD_ECOLI	809.600744167	60.7999372836	69	11442	0.943829843345	0.0565786731877	0.000142444452801	Formate-dependent nitrite reductase membrane subunit	NRFD
NRFD_ECOLI	794.310974876	1.76338828391	2	3	0.914905687049	0.0135496099281	1.91830069774e-07	Formate-dependent nitrate reductase complex	NRFD
NRFD_ECOLI	63.3502320418	5.28554503781	6	14084	0.641889061055	0.0500923545905	1.01528253268e-06	Cytochrome c-type biogenesis protein	NRFD
CPXP_SHIFL	2681.76467925	66.8931189985	76	1107	1.74297903384	0.151332495721	0.00334697017208	Cell-envelope stress modulator CpxP	CPXP
CPXP_SHIFL	1516.55460175	4.40340833443	5	15	1.2573868389	0.11454753938	0.002740116325	Periplasmic protein combats stress CpxP	CPXP
CPXP_SHIFL	298.372707085	1.76136333377	2	62	0.710046938449	0.00131663838367	1.86360705403e-06	LTXXQ domain-containing protein	CPXP
CPXP_SHIFL	248.915167986	3.52117916015	4	356	0.702693856712	0.0247692595928	4.09666798663e-06	P pilus assembly/Cpx signaling pathway	CPXP
SYS_AZOSE	626.089285725	75.253524676	100	30916	1.10411387681	0.497504908414	2.80531323009e-05	Serine--tRNA ligase	SERS
SYFB_PSE14	602.334819415	87.2295842696	100	33425	0.919267211049	0.166666334831	6.29116274515e-06	Phenylalanine--tRNA ligase beta subunit	PHET
XPSN_XANCP	2524.29123489	79.7714300042	99	1861	1.65518352176	0.104629765438	0.0006626060573	General secretion pathway protein GspN	XPSN
TYRR_HAEIN	280.028597549	25.0059947235	30	14997	0.743267263989	0.0778358417112	0.000141443135173	Transcriptional regulatory protein tyrR	TYRR
TYRR_HAEIN	292.121884107	3.82129691564	5	322	0.72489655769	0.0340523815024	2.09253814897e-06	Transcriptional regulator of aromatic amino acids metabolism	TYRR
TYRR_HAEIN	79.6805118598	43.0638029589	54	543068	0.708203775198	0.1628896592	2.55392405745e-06	Transcriptional regulator	TYRR
TYRR_HAEIN	84.1661503349	6.03428362578	8	9654	0.629472515764	0.0109547021396	3.17482473388e-06	Sigma-54 factor interaction domain-containing protein	TYRR
TYRR_HAEIN	69.3693013361	1.74952884215	2	1196	0.622686777021	0.00931896524352	2.45360151712e-07	Pyridoxine kinase	TYRR
SYT_PHOLL	586.597429968	83.3554033119	99	34504	1.086803275	0.494648586315	2.76131503019e-05	Threonine--tRNA ligase	THRS
SYT_PHOLL	109.745104169	0.868380027499	1	107	0.635268645109	0.0025860441379	2.43149155792e-09	Ser-tRNA(Thr) hydrolase /threonyl-tRNA synthetase	THRS
BTUB_ECOLI	1604.33734323	86.4008871854	98	4526	1.29158506029	0.112896942264	0.000737180083423	Vitamin B12/cobalamin outer membrane transporter	BTUB
BTUB_ECOLI	111.454050009	1.76445378218	2	391	0.639199320373	0.00871263736006	1.28414931697e-07	Outer membrane cobalamin translocator	BTUB
VACJ_SHIFL	2202.2650347	22.0349766472	25	265	1.53956172285	0.1295221102	0.000449528383794	Lipoprotein vacJ	MLAA
VACJ_SHIFL	687.519473549	23.7931571475	27	3170	0.895183841342	0.0569302341374	0.000151391469634	Intermembrane phospholipid transport system lipoprotein MlaA	MLAA
VACJ_SHIFL	453.473781088	0.881399065886	1	3	0.783048174178	0.0219967781891	1.8465136491e-05	ABC transporter maintaining OM lipid asymmetry, OM lipoprotein component	MLAA
VACJ_SHIFL	12.2015392423	5.28839439532	6	462442	0.61184033123	0.0319994610617	5.85413469295e-08	ABC transporter permease	MLAA
SYC_PELCD	572.918830508	70.972248082	99	36141	1.08596060621	0.503382098102	2.81006878798e-05	Cysteine--tRNA ligase	CYSS
SYC_PELCD	24.3688857157	0.686934033819	1	1866	0.601244811313	0.00282501310611	4.0111048251e-09	Cysteinyl-tRNA synthetase	CYSS
CY551_PSEST	327.936121668	77.5444684773	96	106952	0.791262499595	0.132236365438	0.000138862263902	Cytochrome C biogenesis protein CcsA	NIRM
PECS_DICD3	906.604558403	6.00792260982	9	126	0.987767186437	0.0662663423449	0.000210081629069	HTH-type transcriptional regulator PecS	PECS
PECS_DICD3	654.959712445	1.22273685583	2	3	0.918393043704	0.12528946018	0.000287241516464	Transcriptional regulator, MarR family Blast2p vs K	PECS
PECS_DICD3	125.304983015	2.16855921706	3	859	0.710637243425	0.133047179984	1.22413979575e-05	HTH-type transcriptional regulator MhqR	PECS
PECS_DICD3	108.101712864	54.4061435542	85	720865	0.703513430413	0.132589691188	1.04469017192e-05	Multiple antibiotic resistance protein MarR	PECS
PECS_DICD3	46.954086324	0.603753052273	1	474	0.610344127763	0.00294809973261	1.87591438608e-08	Winged helix DNA-binding domain protein	PECS
C552_PSEST	1533.4289829	2.27546780184	3	5	1.26069916238	0.108159370393	0.000155145332096	Putative nitrite reductase large subunit NirB	NIRB
C552_PSEST	1296.75942918	8.14131920759	11	179	1.14998220614	0.0778325521115	0.00135909246274	Ethylbenzene dehydrogenase	NIRB
C552_PSEST	105.471851576	11.4252335143	14	53175	0.670147946541	0.0716211157597	7.27904944813e-07	Cytochrome	NIRB
DHSC_RICCN	670.360438577	70.2531124952	100	26400	0.883617655247	0.0480611237413	5.42116597707e-05	Succinate dehydrogenase subunit C	SDHC
SYFA_BUCAP	621.03661688	70.6739312308	100	31358	0.916780810282	0.147860467263	5.7940261501e-06	Phenylalanyl-tRNA synthetase alpha subunit	PHES
YDEY_ECOLI	2168.71944656	56.3271202384	64	1067	1.48788868607	0.0573387734994	0.000567874637686	Autoinducer 2 import system permease protein LsrC	LSRC
YDEY_ECOLI	717.717876982	3.51784604683	4	38	0.888224388287	0.0210131321079	1.3873853995e-05	AI2 transporter protein LsrC, membrane component of ABC superfamily	LSRC
YDEY_ECOLI	137.238755025	5.27676907024	6	2337	0.659389792288	0.0273476905115	7.15331712538e-07	Branched-chain amino acid transport system / permease component family protein	LSRC
YDEY_ECOLI	40.1634276467	22.0119499249	25	462643	0.640738732299	0.065420190076	3.30249900082e-05	Inner membrane ABC transporter permease protein YdeY	LSRC
EFTS_PSEF5	628.216213109	84.9622350667	100	30711	0.927468162339	0.16260064772	0.000166690158591	Elongation factor Ts	TSF
WECB_ECOLI	783.841991585	87.8389088833	100	19740	0.903536796634	0.0	0.0	UDP-N-acetylglucosamine 2-epimerase	WECB
DJLA_COXBU	729.825591148	21.5078027265	33	6001	0.93267434415	0.0957246554021	0.000502016375742	Co-chaperone protein DjlA	DJLA
DJLA_COXBU	15.5914791444	1.27334074533	2	45407	0.614537928919	0.0345308087244	4.31883442034e-07	J domain-containing protein	DJLA
DJLA_COXBU	53.088040321	0.63787817482	1	997	0.61285231429	0.00305112805112	1.47013750121e-08	DnaJ like chaperone protein	DJLA
SYFB_BLOFL	580.029310804	62.5835651772	100	35981	0.88882826158	0.12606876158	4.68104633196e-06	Phenylalanyl-tRNA synthetase beta subunit	PHET
RF1_PARUW	600.066694057	70.040880232	100	33479	0.880744549662	0.0956933695579	1.93086780997e-05	Peptide chain release factor 1	PRFA
NUON_BUCBP	693.844963953	58.4232656685	95	23871	0.918813775247	0.0967466568715	3.07618801167e-06	NADH-quinone oxidoreductase subunit NuoN	NUON
SYK_VIBVU	575.497989249	86.0237978957	100	36608	1.08652891272	0.50250783079	2.83352353333e-05	Lysine--tRNA ligase	LYSS
EMRB_ECOLI	1429.5840449	3.52845154749	4	10	1.17923745033	0.0328372133038	5.46601750832e-06	Multidrug resistance probably membrane translocase	EMRB
EMRB_ECOLI	1206.54914098	56.4416203151	64	3592	1.1353196561	0.11830113358	1.99453611621e-05	Multidrug resistance protein B	EMRB
EMRB_ECOLI	532.37244912	19.4064835112	22	2181	0.819566737793	0.0313539223608	8.96469188276e-06	Multidrug efflux MFS transporter permease subunit EmrB	EMRB
EMRB_ECOLI	15.3501415451	1.76422577375	2	21327	0.619888449546	0.0448080805908	5.51076183766e-06	EmrB/QacA subfamily drug resistance transporter	EMRB
EMRB_ECOLI	43.8394736092	1.76422577375	2	2653	0.610953441087	0.00644839536178	1.0508049873e-07	Permeases of the major facilitator superfamily	EMRB
EMRB_ECOLI	1.07260724307	0.882112886873	1	458213	0.595003436773	0.00863092917654	7.062292915e-08	MFS transporter	EMRB
EFTU_PSESM	638.490846377	86.3605729969	100	29747	0.932148716592	0.163679379668	0.000115340870708	Elongation factor Tu	TUF
EFP_BACTN	630.860795375	87.2795107123	100	30472	0.929802936534	0.165015150364	2.9434551388e-05	Elongation factor P	EFP
SECY_HELPY	634.752652886	88.1777676388	100	30100	0.932237405565	0.166666025037	0.000167557066417	Protein translocase subunit SecY	SECY
SYE_CAUCR	549.375305379	74.5298994475	99	39120	1.07571960832	0.501828162052	2.80139413067e-05	Glutamate--tRNA ligase	GLTX
SYE_CAUCR	23.781687749	0.800801745818	1	2402	0.600531776624	0.00192283296182	2.73014116442e-09	Glutamyl-tRNA synthetase	GLTX
CHEB2_ANADE	763.468945411	56.1391501711	90	16817	1.11958439536	0.422972552887	0.00106820823475	Protein-glutamate methylesterase/protein-glutamine glutaminase	CHEB
CHEB2_ANADE	768.990042303	2.42754853328	4	31	0.914883363567	0.0325954797857	0.000587117961436	Two-component system response regulator WspF	CHEB
CHEB2_ANADE	95.4843283062	1.8236382779	3	1134	0.632766571962	0.00862792757279	1.95132100526e-06	Two-component system chemotaxis response regulator CheB	CHEB
CHEB2_ANADE	53.4025272981	1.21041075785	2	1596	0.612755661097	0.00263141407781	3.58193098792e-08	Chemotaxis response regulator protein-glutamate methylesterase	CHEB
CHEB2_ANADE	6.95732567692	0.617295996506	1	23545	0.608212894661	0.0291131183768	5.8254315094e-07	Chemotaxis protein CheY	CHEB
PHOB_KLEPN	887.462624018	63.8961119609	73	8197	0.976125603402	0.0587533699516	6.33860057607e-05	Two-component system phosphate regulon response regulator PhoB	PHOB
PHOB_KLEPN	63.1758532531	23.6814583913	27	219646	0.656284760149	0.0773856012856	2.50829546833e-06	DNA-binding response regulator	PHOB
SYFA_SHIBS	615.707601564	87.2531431192	99	31371	0.920725671567	0.159325485559	6.17974982549e-06	Phenylalanyl-tRNA synthetase subunit alpha	PHES
SYR_XANC8	590.833673896	85.5330601778	99	34077	1.09158878748	0.500480677644	2.79387196433e-05	Arginine--tRNA ligase	ARGS
SYR_XANC8	21.7796235951	0.822070215361	1	2308	0.599923015228	0.00228521834832	3.24467533392e-09	Arginyl-tRNA synthetase	ARGS
CHEB1_CHRVO	789.002157639	68.5074585694	93	16820	1.11252589655	0.390386144092	0.0010188563588	Protein-glutamate methylesterase/protein-glutamine glutaminase	CHEB
CHEB1_CHRVO	167.914514956	5.08078061934	7	2042	0.666245994311	0.017132402188	7.58435065788e-07	Chemotaxis response regulator protein-glutamate methylesterase	CHEB
SYFB_PASMU	577.108575551	80.5671941569	100	36377	0.905673978021	0.160057414039	5.91799175203e-06	Phenylalanine tRNA synthetase subunit beta	PHET
APT_PHOLL	677.324551121	81.0663834445	100	26402	0.969537121399	0.20491498985	0.000117816487407	Adenine phosphoribosyltransferase	APT
MBHT_ECOLI	2101.98635872	87.3036035252	99	2718	1.50932042209	0.148161389064	1.7120080835e-05	Uptake hydrogenase small subunit	HYBO
SYD_PROM9	565.386940762	70.4418267954	95	34220	1.01492425302	0.375035990403	2.00900280068e-05	Aspartate--tRNA ligase	ASPS
SYD_PROM9	102.585121354	3.4562550916	5	2501	0.6408907239	0.0185974956942	1.32028599359e-07	Aspartyl-tRNA synthetase	ASPS
SULA_ENTAE	1863.38939243	77.7787779516	100	3485	1.39935808447	0.120727343062	0.000841783948106	Cell division inhibitor SulA	SULA
K6PF2_THET8	6.79568305265e-15	0.868675961088	1	2	0.592016151086	0.00380405862133	8.39983717581e-10	ATP-dependent 6-phosphofructokinase 2 (Fragment)	
DCUC_ECOLI	1020.80779405	76.7609828475	87	8811	1.06275917465	0.121530796431	0.0012367458581	Anaerobic C4-dicarboxylate transporter protein DcuC	DCUC
DCUC_ECOLI	696.38842492	1.7640739223	2	8	0.871780595293	0.0060840955346	3.27346060772e-05	Transport of dicarboxylates	DCUC
DCUC_ECOLI	60.1938197585	8.82036961148	10	33287	0.743050483777	0.243345100009	2.64344359679e-06	C4-dicarboxylate ABC transporter	DCUC
DCUC_ECOLI	67.6247929478	0.882036961148	1	265	0.670788297055	0.101393011613	4.18603304067e-06	Putative cryptic C4-dicarboxylate transporter DcuD	DCUC
MOTA_ECOLI	1179.24154801	7.05286369799	8	57	1.07482736391	0.024767081386	0.000209578416721	Proton conductor component of flagella motor	MOTA
MOTA_ECOLI	644.074792534	70.5036694832	80	19090	0.894116850706	0.0877048204447	0.000168942819836	Flagellar motor rotation protein MotA	MOTA
MOTA_ECOLI	258.425895325	8.81607962249	10	1854	0.701656100954	0.0156334401809	9.76432342785e-07	Motility protein A	MOTA
SMBP_NITEU	2086.18254921	12.1801755785	18	384	1.83290105981	0.770618072515	2.3084799893e-05	Small metal-binding protein	
SMBP_NITEU	1260.26303182	3.46183554562	5	85	1.21574543147	0.22906882084	0.0116871847368	Metal-binding protein SmbP	
G3P_CHLPN	487.890506207	74.425937769	100	50781	0.969118008635	0.34709740682	9.02688216875e-06	Type I glyceraldehyde-3-phosphate dehydrogenase	GAP
SYL_PROMA	600.964258584	67.7354078761	98	32243	1.11054887293	0.528608651468	2.9210859271e-05	Leucine--tRNA ligase	LEUS
SYL_PROMA	42.9800883424	1.35284543678	2	2510	0.608325332946	0.00213829715791	5.76359933601e-09	Leucyl-tRNA synthetase	LEUS
RF3_SALTI	775.006449776	88.2134941371	100	20193	0.953002895343	0.0999998260795	2.03805442041e-05	Peptide chain release factor 3	PRFC
CHEB_BURXL	738.813493539	74.6255372158	87	16765	1.03918276842	0.289892857387	0.000707829659359	Protein-glutamate methylesterase/protein-glutamine glutaminase	CHEB
CHEB_BURXL	313.745021085	11.2696551166	13	2120	0.740346786999	0.0468841209491	9.7231232429e-06	Chemotaxis response regulator protein-glutamate methylesterase	CHEB
NUOH_ECOLI	738.72043548	86.4083589518	98	21345	0.974596406007	0.16812816708	1.51631230758e-05	NADH-quinone oxidoreductase subunit H	NUOH
NUOH_ECOLI	71.5910342092	1.76343589698	2	946	0.64837521463	0.0561108471595	2.59757208657e-06	NADH-quinone oxidoreductase subunit NuoH	NUOH
FLAB2_TREMA	538.348543903	77.993394617	98	40045	1.03562731733	0.434474235856	0.000827738065198	Flagellin	
FLAB2_TREMA	509.810378428	1.69109167384	2	21	0.804160648585	0.0193140904143	1.4647070487e-06	Flagellar filament 33 kDa core protein	
GLYA_TREPA	512.234661937	71.7493414746	100	46011	0.917250916263	0.230856026657	0.000167867975135	Glycine hydroxymethyltransferase	GLYA
SYK_RICCN	572.721043332	74.5281391324	100	36608	1.08276759053	0.497506815344	2.80532398282e-05	Lysine--tRNA ligase	LYSS
APT_RHILO	677.749064166	86.889122181	100	26402	0.992941534959	0.248752922392	0.000143021238075	Adenine phosphoribosyltransferase	APT
CLCB_ECOLI	2175.5244575	85.2736064747	97	2411	1.54549963705	0.160834648034	0.00237452976631	Voltage-gated ClC-type chloride channel ClcB	CLCB
CLCB_ECOLI	424.375095953	2.64587563486	3	61	0.763800846488	0.00764302310715	2.92978388275e-07	H(+)/Cl(-) exchange transporter	CLCB
SYFA_CHLCV	604.188495437	66.79990232	96	31485	0.894258026493	0.118080261903	4.47549586365e-06	Phenylalanine--tRNA ligase alpha subunit	PHES
SYFB_MANSM	572.71909051	78.1128714546	100	36961	0.902199260817	0.156814174385	5.60946798123e-06	Phenylalanine tRNA synthetase subunit beta	PHET
ASRA_SALTY	1264.92070672	87.9530687979	100	7581	1.1458554602	0.094124949383	4.77167178116e-05	Anaerobic sulfite reductase subunit A	ASRA
LEU3_THEAQ	597.984059946	73.9569577397	100	33532	1.10098337823	0.512810353513	1.33442786523e-05	3-isopropylmalate dehydrogenase	LEUB
EFG_ANAPZ	506.671072405	75.0168078111	100	47042	0.879950490863	0.164682100275	2.74377396331e-05	Elongation factor G, mitochondrial	FUSA
SYFA_CHLCH	619.860134409	67.8241902886	100	31358	0.911781296898	0.139315350059	5.3801437943e-06	Phenylalanyl-tRNA synthetase alpha subunit	PHES
THIO2_ECOLI	363.699211092	88.0269998644	100	91637	0.973049327309	0.448239218055	0.000142865149307	Thiol disulfide reductase thioredoxin	TRXC
G3P_RALSO	425.769410067	86.5707980353	100	66868	1.00525224077	0.462158936517	1.20193478341e-05	Type I glyceraldehyde-3-phosphate dehydrogenase	GAPA
OMPL_ECOLI	484.122022019	82.1160372263	94	47137	0.865591708845	0.154528546582	0.00213851744226	Oligogalacturonate-specific porin protein KdgM	OMPL
OMPL_ECOLI	556.392760173	2.60758973555	3	36	0.836460274597	0.0450927878674	0.000199647926916	Outer membrane sugar transport protein YshA	OMPL
SYE_RHIME	533.510485618	76.8169024093	93	36914	1.05179371779	0.468658550957	2.45766952321e-05	Glutamate--tRNA ligase	GLTX
SYE_RHIME	154.713964387	5.68301733511	7	2402	0.666662732072	0.0278813976891	2.77112506104e-07	Glutamyl-tRNA synthetase	GLTX
PRTT_SERMA	230.616338706	21.4148160868	27	60866	0.695297436206	0.0246242865169	1.44350208204e-06	Extracellular serine protease	
SYW_RICFE	604.758887274	72.4141782847	99	32393	1.06719082346	0.443937307374	2.47822553876e-05	Tryptophan--tRNA ligase	TRPS
CHEB3_LEPIC	630.605564664	60.9833924798	73	16786	0.959480612547	0.22118741004	0.00045296802693	Protein-glutamate methylesterase/protein-glutamine glutaminase	CHEB
CHEB3_LEPIC	269.807015911	20.9666671668	27	10835	0.743178830256	0.0853872277371	3.96595526139e-05	Chemotaxis response regulator protein-glutamate methylesterase	CHEB
AROB_ECOLI	620.510799061	88.206615497	100	31497	1.10057739267	0.495043055979	1.26688763013e-05	3-dehydroquinate synthase	AROB
PTHB_ECOLI	1947.7705887	68.606099113	78	1965	1.40502936669	0.0677744914008	3.2538577179e-05	Glucitol/sorbitol-specific phosphotransferase enzyme IIB component	SRLE
PTHB_ECOLI	1353.31938105	18.469451349	21	295	1.15268103106	0.0402886328684	1.51611790353e-05	Phosphotransferase system sorbitol-specific component IIBC	SRLE
PGPB_ECOLI	1434.73406139	85.4973140787	97	5716	1.27333937284	0.206479389062	0.00058360422197	Non-essential phosphatidylglycerophosphate phosphatase	PGPB
SYFA_ERWCT	615.894134953	85.6566703791	100	31964	0.920637095499	0.159017586089	6.04455646916e-06	Phenylalanyl-tRNA synthetase alpha subunit	PHES
IF3_PSEAE	634.39311725	84.2837335221	100	30122	0.930285807721	0.163259820148	4.28071284695e-05	Translation initiation factor IF-3	INFC
SYM_LEGPH	575.988872419	76.2567562132	97	34428	1.06968782105	0.470361806687	2.57269187018e-05	Methionine--tRNA ligase	METG
SYM_LEGPH	57.8479206457	2.17185674576	3	2765	0.618172317539	0.0094965065502	4.04509449844e-08	Methionyl-tRNA synthetase	METG
SYE_XANC8	567.4060136	85.392511775	99	36914	1.07538275352	0.487584535296	2.72188083228e-05	Glutamate--tRNA ligase	GLTX
SYE_XANC8	22.4536089891	0.863557064275	1	2402	0.600756130559	0.00334846579013	4.7543309652e-09	Glutamyl-tRNA synthetase	GLTX
SYD_RHILO	595.284567011	87.1549331004	100	34220	1.09048859165	0.495045672744	2.79144617823e-05	Aspartate--tRNA ligase	ASPS
MDTL_ECOLI	2542.5928281	86.343724314	98	1803	1.68530895976	0.147576735178	0.00280794372472	Multidrug efflux MFS transporter MdtL	MDTL
MDTL_ECOLI	100.354121392	0.857002568932	1	114	0.63315192334	0.00567976321916	1.38617254898e-08	MFS 1 domain containing protein	MDTL
MDTL_ECOLI	16.5020488505	0.881900488936	1	4433	0.598321578433	0.00324671453474	9.48446323584e-09	Major facilitator superfamily permease	MDTL
EFP1_PARUW	370.671870485	26.0388633045	36	30746	0.820641501178	0.155419914074	9.92624108209e-06	Translation elongation factor P	
EFP1_PARUW	301.268660757	0.703684591091	1	34	0.71458278045	0.00768840186909	2.31578369551e-05	EFP domain-containing protein (Fragment)	
SYFB_ERWCT	580.306404507	83.1355938237	100	35981	0.908864180791	0.163663202762	6.07622405088e-06	Phenylalanyl-tRNA synthetase beta subunit	PHET
EFTS_THICR	604.507140768	70.526669547	100	32989	0.905698203074	0.139419928974	0.000139220547543	Translation elongation factor Ts	TSF
EFTS_HAHCH	625.052555677	74.7140740761	100	31017	0.92023443935	0.151340215516	0.000155142765768	Elongation factor Ts	TSF
PUR4_ERWCT	844.556157389	82.9825990173	100	16987	1.05966566066	0.248755728133	0.000133089704486	Phosphoribosylformylglycinamidine synthase	PURL
POTD_ECOLI	854.460641749	81.1246270256	92	14061	1.13857755734	0.39017221472	0.000101342074941	Spermidine/putrescine ABC transporter periplasmic binding protein	POTD
POTD_ECOLI	151.281239542	0.881789424191	1	53	0.657307757838	0.012821247331	4.67715869599e-08	Spermidine/putrescine extracellular binding protein	POTD
POTD_ECOLI	76.7143563655	6.17252596934	7	10077	0.63540675873	0.0277741358301	3.62096719518e-05	Spermidine/putrescine ABC transporter substrate-binding protein PotD	POTD
SYE1_HELPY	571.807894608	86.9883408969	100	37089	1.07844561919	0.490041337226	2.76308656833e-05	Glutamate--tRNA ligase	GLTX
EFG_MAGMM	528.256489193	79.2070702746	100	43388	0.883672070966	0.155413139211	2.55753632448e-05	Translation elongation factor G	FUSA
YJEH_ECOLI	1902.57003513	30.8211740979	35	436	1.38161901217	0.0576596544271	0.00156906378171	L-methionine/branched-chain amino acid exporter YjeH	YJEH
YJEH_ECOLI	191.68615715	37.0304151441	42	61893	0.706830892263	0.075766755101	2.45998768015e-06	L-methionine/branched-chain amino acid transporter	YJEH
YJEH_ECOLI	48.7848157884	14.1113367192	16	137323	0.662003524683	0.0990369623949	4.14909967677e-07	Predicted transporter	YJEH
YJEH_ECOLI	5.17916398056	0.881958544952	1	44903	0.6006855338	0.0162525746991	1.80843580321e-07	Permease	YJEH
OSPA4_BORBU	787.542413744	75.9300161378	89	16854	0.999403856759	0.178086700844	4.69907078324e-05	Outer membrane protein A	OSPA
OSPA4_BORBU	683.328672195	1.60467568911	2	3	0.981038526899	0.222070262021	0.000490957478379	Outer surfce protein A	OSPA
OSPA4_BORBU	375.093065733	0.880842178501	1	4	0.740097136964	0.000113010380324	7.58458928346e-07	OspA	OSPA
SECB_HAEIN	1077.24183538	82.5836653901	100	10432	1.24886453889	0.429986516754	0.00374754271686	Protein-export chaperone SecB	SECB
AMY1_DICTH	299.540088276	25.0465302639	41	54838	0.725424509552	0.0294499493434	5.44973565051e-08	Alpha-amylase/alpha-mannosidase	AMYA
YHDY_ECOLI	349.414253167	0.881841709724	1	8	0.753979934256	0.0456872115721	5.42805472805e-07	Putative amino-acid transporter subunit	YHDY
YHDY_ECOLI	241.261480018	7.01499032272	8	1327	0.695971910017	0.0178623438857	1.37875056351e-05	General L-amino acid transport system permease protein AapM	YHDY
